gene_id,class,toxin_family,JLS178,JLS181,JLS187,JLS202,JLS216,JLS223,JLS224,JLS228,JLS242,JLS247,JLS248,JLS249,JLS253,JLS254,JLS255,JLS256,JLS257,JLS260,JLS269,Average,Female_Average,Male_Average
trinityContig10697||sp|A7MB47.1|,Nontoxin,Nontoxin,14.36,12.92,9.58,20.31,20,4.01,8.08,23.65,15.03,21.25,15.43,17.96,13.05,2.11,5.49,8.2,17.4,16.04,13.55,13.60105263,14.521,12.5788889
trinityContig1071||sp|Q8UW59.1|,Nontoxin,Nontoxin,0.2,918.47,49.43,124.09,559.05,0,0,5.24,0,0,856.62,164.41,850.22,0,0,671.65,1,693.6,2.89,257.73,313.71,195.53
trinityContig1075||sp|P07229.3|,Nontoxin,Nontoxin,172.58,0,0,1008.31,150.38,652.7,781.83,1505.52,841.21,501.83,0,252.35,46.01,1.07,0,226.82,99.14,0,1178.97,390.4589474,265.539,529.258889
trinityContig10763||sp|Q6XBT4.1|,Nontoxin,Nontoxin,57.86,33.73,76.48,59.36,39.19,20.38,18.89,47.8,26.73,50.63,62.3,49.26,25.12,6.89,16.17,19.16,64.4,25.89,27.68,38.31157895,45.445,30.3855556
trinityContig10785||sp|Q5F3L3.1|,Nontoxin,Nontoxin,81.05,35.62,68.35,26.04,55.85,2.5,41.54,50.73,24.82,45.91,64.87,52.5,24.47,1.85,7.24,18.09,34.36,12.92,31.12,35.78052632,40.627,30.3955556
trinityContig1080||sp|C0HL66.1|,Nontoxin,Nontoxin,60.47,17.31,2.49,182.82,80.59,40.53,0,10.26,0,37.35,25.06,53.65,0,32.41,37.28,56.51,80.08,61.14,10.06,41.47421053,53.999,27.5577778
trinityContig1081||sp|O70352.1|,Nontoxin,Nontoxin,320.18,137.22,325.24,236.83,293.92,25.97,156.05,243.44,229.67,279.92,391.9,339.61,177.52,11.25,58.93,137.21,232.38,54.94,175.17,201.4394737,226.701,173.371111
trinityContig10811||sp|P21670.1|,Nontoxin,Nontoxin,44.95,50.01,37.46,81.32,50.63,107.03,64.64,61.55,63.64,46.99,34.77,81.98,76.75,100.23,95.29,58.29,57.26,198.25,51.5,71.71263158,72.818,70.4844444
trinityContig10826||sp|Q99873.3|,Nontoxin,Nontoxin,34.87,0,19.41,14.13,66.09,6.46,23.46,28.36,22.11,51.67,49.21,40.2,15.85,5.9,3.32,38.32,22.9,6.32,22.94,24.81684211,25.504,24.0533333
trinityContig10832||sp|Q9CQR4.1|,Nontoxin,Nontoxin,63.72,29.16,87.31,28.37,5.44,12.92,112.51,72.92,89,43.77,75.23,35.79,43.79,38.19,28.73,40.37,33.8,27.09,5.38,45.97315789,39.886,52.7366667
trinityContig10855||sp|P32046.2|,Nontoxin,Nontoxin,4381.83,4440.49,4953.4,4857.77,4560.45,5469.45,5013.52,4006.58,6072.15,5375.14,5692.53,5298.45,4753.01,6578.79,5565.68,6571.85,5911.1,7843.83,4323.07,5351.004737,5284.267,5425.15778
trinityContig10880||sp|O00194.4|,Nontoxin,Nontoxin,47.59,13.61,43.66,18.59,52.23,2.12,28.17,38.66,25.7,53.04,63.41,62,16.29,2.48,2.52,17.34,31.51,9.87,24.02,29.09526316,30.969,27.0133333
trinityContig10884||sp|P45985.1|,Nontoxin,Nontoxin,10.17,7.5,8.94,11.19,12.27,4.26,7.86,8.59,5.57,11.07,9.03,11.46,5.76,1.14,3.26,5.54,11.86,8.78,5.95,7.905263158,8.721,6.99888889
trinityContig10902||sp|P23004.2|,Nontoxin,Nontoxin,35.46,112.17,83.76,85.91,75.51,68.99,61.51,49.01,61,100.9,59.84,102.78,20.81,14.02,87.2,80.94,135.05,27.73,56.33,69.41684211,66.76,72.3688889
trinityContig1093||sp|P27659.3|,Nontoxin,Nontoxin,1071.19,1065.54,998.92,1126.24,1423.09,1100.47,1121.3,1057.33,908.89,1054,738.4,998.3,980.71,709.47,1189.09,901.74,961.01,1269.52,1036.22,1037.443684,1079.439,990.782222
trinityContig1094||sp|C0HL66.1|,Nontoxin,Nontoxin,550.6,356.6,465,681.15,454.07,622.73,202.95,378.21,464.64,442.54,525.44,577.08,508.94,306.12,468.39,441.81,389.89,1221.17,446.82,500.2184211,571.147,421.408889
trinityContig1096||sp|P05023.1|,Nontoxin,Nontoxin,494.92,306.79,366.83,320.35,395.75,212.34,431.39,580.9,396.13,536.32,460.85,591.51,469.06,164.8,289.48,287.18,432.51,259.57,300.93,384.0847368,379.025,389.706667
trinityContig1097||sp|Q8UW59.1|,Nontoxin,Nontoxin,707.69,0,478.73,188.73,130.97,198.91,1145.43,130.33,133.03,421.47,0,484.71,176.9,50.78,73.69,263.57,293.8,209.85,226.58,279.7457895,248.694,314.247778
trinityContig10996||sp|A7MAZ3.1|,Nontoxin,Nontoxin,9.12,25.02,11.51,10.66,14.28,7.96,21.79,13.8,14.95,27.3,10.99,24.41,8.41,3.01,8.33,12.1,14.35,7.53,6.76,13.27789474,10.194,16.7044444
trinityContig11026||sp|Q3U3R4.1|,Nontoxin,Nontoxin,18.77,11.87,16.14,7.9,11.4,1.55,9.98,14.61,7.87,23.3,16.4,14.27,9.09,1.04,5.44,8.86,16,4.61,15.71,11.30578947,12.146,10.3722222
trinityContig11042||sp|P34994.1|,Nontoxin,Nontoxin,9.33,12.87,18.06,6.62,19.31,4.88,11.37,23.44,12.96,32.45,13.53,11.84,26.37,4.9,8.52,15.72,10.16,17.54,14.69,14.45052632,14.413,14.4922222
trinityContig11062||sp|Q3MHR7.1|,Nontoxin,Nontoxin,256.91,176.49,237.53,360.7,244.25,175.7,149.1,190.83,228.08,231.57,281.38,269.38,246.41,83.5,140.44,213.82,253.15,291.45,172.36,221.2131579,248.458,190.941111
trinityContig11067||sp|A0A0K0MJ13.1|,Nontoxin,Nontoxin,99.61,63.65,52.74,59.11,76.53,236.03,37.6,51.62,57.94,60.05,86.76,125.65,82.85,52.01,97.66,58.57,73.02,579.57,57.85,105.7273684,126.57,82.5688889
trinityContig11067||sp|Q64310.1|,Nontoxin,Nontoxin,31.96,81.36,31.08,29.93,24.3,25.59,32.99,61.08,21.29,33.26,23.66,25.96,27.26,10,24.41,24.09,28.51,32.54,26.81,31.37263158,28.046,35.0688889
trinityContig11070||sp|O14832.1|,Nontoxin,Nontoxin,229.9,150.73,163.86,44.23,104.17,50.92,135.12,122.63,92.38,173.86,189.97,156.76,152.76,26.4,97.06,100.81,104.52,88.95,98.63,120.1926316,127.405,112.178889
trinityContig11078||sp|O15243.1|,Nontoxin,Nontoxin,18.88,16.67,29.4,13.87,5.65,5.23,19.1,29.89,17.94,18.68,14.64,19.26,10.6,0,8.18,6.56,22.87,3.73,10.28,14.28578947,13.81,14.8144444
trinityContig11082||sp|Q9CXK4.1|,Nontoxin,Nontoxin,160.54,0,0,2.33,7.91,8.6,153.69,0,0.8,0.29,0.41,4.51,19.45,4.78,4.61,1.4,136.17,37.53,13.34,29.28210526,38.229,19.3411111
trinityContig11116||sp|P23965.1|,Nontoxin,Nontoxin,47.34,63.46,59.31,37.47,9.29,19.53,63.35,53.29,108.62,26.19,82.85,6.61,40.39,43.09,58.42,0.57,76.06,27.98,18.83,44.35,45.794,42.7455556
trinityContig11131||sp|Q8BJ83.1|,Nontoxin,Nontoxin,19.71,26.97,22.81,20.54,16.07,23.39,11.68,13.32,11.02,7.57,11.71,13.39,8.73,7.18,11.27,14.06,18.7,25.12,8.26,15.34210526,16.292,14.2866667
trinityContig11140||sp|P26447.1|,Nontoxin,Nontoxin,4.54,0,0,1.52,2.06,4.86,0,3.53,1.49,1.8,1.95,3.77,0,0,0,6.68,1.43,0,1.9,1.87,1.34,2.45888889
trinityContig11185||sp|P60896.1|,Nontoxin,Nontoxin,158.06,415.34,176.08,144.66,136.6,476.66,1169.54,502.1,418.76,398.61,166.63,383.93,293.74,919.14,478.03,382.32,100.38,724.87,183.19,401.5073684,256.224,562.933333
trinityContig11187||sp|P59768.2|,Nontoxin,Nontoxin,3.03,19.04,0,5.8,0,9.23,3.52,0,0,3.34,0,0,0,0,0,0,0,0,0,2.313684211,0.883,3.90333333
trinityContig1121||sp|Q61990.1|,Nontoxin,Nontoxin,40.85,23.59,61.81,87.6,63.96,26.31,15.99,52.67,51.35,51.84,69.99,68.42,41.19,53.81,36.93,33.94,55.41,146.27,23.64,52.92473684,62.765,41.9911111
trinityContig11214||sp|P67810.1|,Nontoxin,Nontoxin,11.76,39.17,2.22,0.75,73.86,56.61,4.97,53.96,25.51,24,64.3,59.46,45.17,31.24,19.17,83.45,75.84,80.13,21.57,40.69157895,39.477,42.0411111
trinityContig1123||sp|Q61990.1|,Nontoxin,Nontoxin,30.62,0,30.56,33.61,61.12,22.28,0.17,22.64,27.66,21.67,22.95,32.9,22.99,14.73,21.41,19.38,34.79,32.94,29.97,25.38894737,32.096,17.9366667
trinityContig11234||sp|P02299.4|,Nontoxin,Nontoxin,5.92,5.24,7.11,5.38,0,4.93,6.38,3.52,0,1.86,0.99,5.73,0,5.98,1.93,3.37,2.77,14.06,0,3.956315789,3.816,4.11222222
trinityContig11250||sp|Q62639.1|,Nontoxin,Nontoxin,23.09,23.8,19,35.65,24.96,45.04,41.98,47.36,27.15,35.52,24.77,31.41,31.6,56.63,22.66,34.39,18.51,61.37,22.54,33.02263158,28.415,38.1422222
trinityContig1127||sp|Q61990.1|,Nontoxin,Nontoxin,68.52,42.7,126.6,52.19,37.1,31.05,40.57,40.25,45.37,63.77,78.3,49.83,65.55,0,27.61,27.29,79.81,54.87,35.09,50.86684211,62.564,37.87
trinityContig1128||sp|Q61990.1|,Nontoxin,Nontoxin,52.83,7.5,60.83,82.33,20.71,49.25,84.12,86.38,25.01,27.06,46.69,15.57,31.17,15.62,20.21,22.73,46.69,135.25,31.15,45.32105263,52.786,37.0266667
trinityContig11305||sp|Q5R7G8.1|,Nontoxin,Nontoxin,149.36,67.5,155.61,74.47,67.49,26.9,51.54,94.09,43.73,75.11,103.74,73.23,50.69,8.34,21.23,44.03,130.34,32.69,48.86,69.41842105,83.448,53.83
trinityContig11310||sp|P84095.1|,Nontoxin,Nontoxin,12.08,9.7,11.87,13.65,7.26,3.02,5.33,6.43,3.11,7.45,6.04,14.05,9.08,0,2.4,4.47,17.99,5.35,3.57,7.518421053,8.929,5.95111111
trinityContig1132||sp|P46783.1|,Nontoxin,Nontoxin,4291.93,6877.13,4840.56,6476.58,6195.4,7764.23,11740.01,6561.86,6834.79,6447.44,6088.62,5969.5,7036.84,12563.56,10671.96,6876,4382.89,9136.44,5939.41,7194.481579,6506.063,7959.39111
trinityContig11321||sp|A0JNK6.1|,Nontoxin,Nontoxin,8.47,0,10.08,17.46,9.34,14.49,6.6,17.81,10.26,4.66,8.7,8.43,5.67,4.5,13.29,10.64,9.73,36.71,3.66,10.55263158,12.311,8.59888889
trinityContig11332||sp|Q8N8N0.1|,Nontoxin,Nontoxin,0,0,53.18,13.96,0,0,34.06,48.38,0,90.92,0,0,0,5.97,9.36,0,0.17,0,0,13.47368421,7.667,19.9255556
trinityContig11336||sp|O75368.1|,Nontoxin,Nontoxin,39.08,27.91,21.49,49.42,38.19,2.2,23.7,16.56,25.81,20.97,29.04,23.01,12,12.72,14.07,7.53,52.73,20.1,10.36,23.52052632,28.648,17.8233333
trinityContig1135||sp|Q8TF44.2|,Nontoxin,Nontoxin,28.11,20.37,46.79,20.25,23.53,0.19,3.77,9.02,7.44,25.69,21.09,39.22,5.74,0,3.79,4.17,45.62,1.37,7.24,16.49473684,20.353,12.2077778
trinityContig11369||sp|Q91W90.2|,Nontoxin,Nontoxin,121.69,82.78,71.13,59.07,86.25,7.3,65.1,76.71,72.59,78.76,150.86,109.29,61.44,4.65,36.51,38.74,103.52,18.31,71.88,69.29368421,78.066,59.5466667
trinityContig1137||sp|Q90593.1|,Nontoxin,Nontoxin,162.41,0,290.9,78.8,116.79,107.92,0,79.53,10.25,57.13,0,70.36,49.92,38.53,349.56,85.74,191.24,70.28,0.41,92.61947368,131.031,49.94
trinityContig11386||sp|O88665.1|,Nontoxin,Nontoxin,27.62,41.38,27.88,42.04,37.06,47.62,50.93,47.57,50.7,42.93,53.62,41.2,46.59,43.89,42.42,45.82,39.01,78.52,30.31,44.05842105,42.507,45.7822222
trinityContig11397||sp|P09525.4|,Nontoxin,Nontoxin,50.43,72.5,41.98,264.8,80.67,166.52,181.18,84.33,85.31,82.73,32.18,116.95,30.28,81.86,68.42,84.9,156.02,26.52,56.76,92.86,80.806,106.253333
trinityContig11414||sp|Q5XI73.1|,Nontoxin,Nontoxin,71.61,20.76,75.04,69.86,64.75,7.85,45.94,62.78,53.68,75.11,70.8,82.61,32.32,2.03,18.69,45.39,67.32,16.16,44.19,48.78368421,53.074,44.0166667
trinityContig11435||sp|P09811.5|,Nontoxin,Nontoxin,81.29,46.34,74.56,80.15,72.77,11.5,51.24,80.56,40.77,54.66,65.17,79.48,38.5,3.4,20.81,33.38,57.79,18.52,42.71,50.18947368,55.227,44.5922222
trinityContig11438||sp|Q7TN05.1|,Nontoxin,Nontoxin,29.26,52.3,25.3,66.87,45.24,23.15,72.94,79.96,53.85,34.71,59.62,36.42,47.13,51.69,65.97,58.66,18.84,62.43,29.75,48.11,45.041,51.52
trinityContig11470||sp|Q5ZIT5.1|,Nontoxin,Nontoxin,55.06,42.61,39.65,55.33,54.02,17.53,18.84,56.4,29.23,47.97,84.59,62.22,26.2,6.94,17.48,32.03,53.82,46.26,26.32,40.65789474,45.873,34.8633333
trinityContig1148||sp|Q9BTY2.2|,Nontoxin,Nontoxin,5.78,6.56,9.69,7.42,8.06,2.03,4.82,5.36,5.6,5.23,11.55,9.24,3.3,0.5,1.22,3.23,7.6,2.68,5.21,5.530526316,6.251,4.73
trinityContig11487||sp|Q95212.1|,Nontoxin,Nontoxin,199.49,99.82,164.73,125.94,141.79,35.25,154.82,161.03,132.73,181.45,208.75,174.13,144.16,23.53,102.86,135.97,220.15,172.9,126.77,142.4352632,160.754,122.081111
trinityContig11493||sp|Q6P502.1|,Nontoxin,Nontoxin,177.12,74.89,223.8,112.71,167.77,96.87,129.01,199.52,121.25,168.72,232.77,149.94,79.26,32.09,62.11,128.49,188.73,57.9,88.31,131.1189474,139.048,122.308889
trinityContig11498||sp|A2BDB0.1|,Nontoxin,Nontoxin,2664.98,1149.55,1538.84,2141.51,2581.54,882.14,2039.62,2040.65,1806.06,2141.67,2949.96,1444.51,1722.85,290.89,612.2,1558.11,1405.52,1197.08,1040.63,1642.542632,1785.511,1483.68889
trinityContig11499||sp|P46462.3|,Nontoxin,Nontoxin,125.55,120.57,160.4,106.76,81.23,59.52,95.81,93.39,61.39,96.12,78.67,93.07,60.03,13.28,70.77,53.97,151.33,38.53,62.61,85.42105263,93.588,76.3466667
trinityContig1150||sp|P16444.3|,Nontoxin,Nontoxin,0,40.74,279.07,0.71,12.9,5.91,9.06,45.69,34.26,65.55,82.04,0,0,1.68,0,0.33,0,14.38,23.24,32.39789474,41.234,22.58
trinityContig11501||sp|Q5ZJF4.3|,Nontoxin,Nontoxin,270.05,414.97,419.68,430.35,359.45,277.57,536.98,643.71,440.11,305.75,856.25,626.31,360.57,163.89,89.78,557.69,333.01,487.89,406.78,420.0415789,401.381,440.775556
trinityContig11502||sp|P14131.4|,Nontoxin,Nontoxin,2730.33,3208.75,3103.32,2648.75,2485.51,3064.63,5871.68,2898.67,2782.85,2629.76,3440.01,2359.32,3023.89,5580.34,4515.22,3184.51,2532.34,3768.21,2332.98,3271.635263,3058.056,3508.94556
trinityContig11503||sp|P80021.2|,Nontoxin,Nontoxin,256.15,270.91,308.61,236.31,242.71,176.65,245.47,256.48,217.99,192.87,209.14,251.35,193.73,49.48,135.36,180.25,289.67,111.52,181.28,210.8384211,216.448,204.605556
trinityContig11510||sp|Q5ZIK9.1|,Nontoxin,Nontoxin,131.41,193.34,140.95,175.36,70.47,76.97,120.94,85.67,99.02,82.4,79.95,108.48,125.47,48.71,94.59,125.66,197,154.88,86.34,115.6636842,125.642,104.576667
trinityContig11511||sp|P53680.2|,Nontoxin,Nontoxin,143.21,45.89,80,163.26,120.07,115.58,130.94,88.06,17.22,117.02,66.57,176.38,165.22,187.04,170.19,160.87,169.02,296.78,80.11,131.2331579,145.443,115.444444
trinityContig11518||sp|Q8K3C0.1|,Nontoxin,Nontoxin,483.92,257.26,680.65,129.98,256.78,236.32,82.94,243.66,258.61,424.57,458.93,255.61,226.53,100.31,103.66,175.94,586.51,167.72,217.93,281.4647368,331.261,226.135556
trinityContig11521||sp|P62077.1|,Nontoxin,Nontoxin,556.79,80.19,16.96,33.66,153.15,11.69,677.6,384.13,4.91,13.76,487.01,16.87,371.42,120.66,251.16,285.62,74.73,334.9,4.5,204.1952632,228.428,177.27
trinityContig11524||sp|P48643.1|,Nontoxin,Nontoxin,347.96,145.81,308.02,268,431.15,182.55,532.62,305.78,335.57,387.45,597.96,275.56,228.33,131.87,186.85,346.78,259.29,290.3,228.76,304.7689474,314.662,293.776667
trinityContig11527||sp|Q5ZM25.1|,Nontoxin,Nontoxin,26.41,47.95,23.86,37.35,27.52,35.91,51.88,47.55,35.46,45.56,51.87,37.63,48.66,31.32,29.75,30.96,30.21,63.13,25.88,38.36105263,36.464,40.4688889
trinityContig1154||sp|P23438.1|,Nontoxin,Nontoxin,300.55,142.89,102.36,874.04,103.29,89.46,0,65.7,221.84,53.46,0,80.85,110.79,0,0,57.25,322.27,105.38,157.26,146.7047368,207.594,79.05
trinityContig1154||sp|Q69CJ9.3|,Nontoxin,Nontoxin,879.51,1900.65,2235.43,1945.45,3004.24,4725.95,3577.99,1868.78,803.57,3395.39,1939.84,0,1548.42,1391.24,3967.69,1150.87,1140.44,2565.63,1274.96,2069.265789,2050.161,2090.49333
trinityContig11544||sp|O15145.3|,Nontoxin,Nontoxin,218.17,170.75,54.13,268.74,154.98,181.75,242.78,195.16,342.09,53.3,158.5,24.79,137.94,421.46,267.15,221.99,101.69,475.54,84.31,198.6957895,192.115,206.007778
trinityContig1156||sp|Q9WTY4.1|,Nontoxin,Nontoxin,149.21,93.41,102.61,80.05,193.1,37.21,24.93,117.41,75.72,124.47,165.99,213.6,271.51,55.86,160.69,80.96,62.66,75.64,112.21,115.6442105,137.367,91.5077778
trinityContig11572||sp|Q1L9A2.1|,Nontoxin,Nontoxin,21.48,38.15,38.54,5.17,4.02,11.74,9.29,23.86,6.2,4.29,13.5,6.46,16.23,18.65,37.06,29.18,25.19,18.22,19.25,18.23578947,19.866,16.4244444
trinityContig11581||sp|Q9Z0S9.1|,Nontoxin,Nontoxin,111.05,39.31,73.68,27.51,44.45,26,103.51,0,39.84,23.85,73.07,36.48,33.24,2.99,15.72,64.77,86.92,36.75,46.33,46.60368421,54.872,37.4166667
trinityContig11582||sp|Q9H446.1|,Nontoxin,Nontoxin,278.63,200.14,241.64,256.46,422.99,240.58,215.63,215.41,314.18,323.32,329.86,222.48,280.54,329.08,241.65,297.94,224.09,365.01,236.1,275.5647368,287.697,262.084444
trinityContig11584||sp|P80513.2|,Nontoxin,Nontoxin,175.89,234.7,118.63,169.93,189.94,137.61,229.01,111.6,176.16,130.24,118.46,126.3,202.58,214.18,455.66,208.53,127.71,364.47,163.84,192.3915789,208.711,174.258889
trinityContig11586||sp|Q9WTV5.1|,Nontoxin,Nontoxin,243.53,111.99,180.54,174.81,112.44,158.71,150.35,162.77,109.49,194.66,219.82,132.19,225.33,153.32,133.26,114.31,178.6,349.83,111.65,169.3473684,192.981,143.087778
trinityContig11617||sp|P68254.1|,Nontoxin,Nontoxin,741.71,383.1,559.36,547.56,724.8,247.23,373.24,490.23,508.61,566.17,750.92,620.3,420.25,63.29,163.59,421.41,500.98,353.32,345.79,462.2031579,510.828,408.175556
trinityContig11621||sp|Q91WK2.1|,Nontoxin,Nontoxin,795.22,444.83,808.87,626.39,797.16,407.51,386.79,681.55,598.49,777.19,951.68,581.06,653.32,257.22,401.34,695.24,788.85,598.6,574.94,622.4342105,699.637,536.653333
trinityContig1165||sp|Q78T54.1|,Nontoxin,Nontoxin,3.8,8.67,10.93,23.18,7.01,2.74,8.54,5.95,11.28,3.06,8.25,7.99,1.48,0,1.58,5.65,8.36,11.89,3.23,7.031052632,7.971,5.98666667
trinityContig11651||sp|Q3SZB4.1|,Nontoxin,Nontoxin,12.45,14.87,22.71,29.73,23.84,14.21,29.35,19.07,24.77,21.53,21.14,23.86,11.87,4.24,9.46,15.05,15.69,22.47,9.54,18.20263158,17.89,18.55
trinityContig11658||sp|B2RZ37.1|,Nontoxin,Nontoxin,384.08,262.42,247.06,233,310.37,119.07,450.64,279.38,229.58,211.41,402.95,242.31,290.07,91.31,197.38,177.65,238.58,224.13,83.92,246.0689474,261.154,229.307778
trinityContig11664||sp|Q9H3M7.1|,Nontoxin,Nontoxin,274.46,131.67,580.78,316.16,310.04,64.53,133.06,402.62,185.21,368.08,268.07,468.81,77.9,15.03,36.26,77.5,326.68,108.7,121.41,224.5773684,242.046,205.167778
trinityContig11679||sp|P15311.4|,Nontoxin,Nontoxin,165.61,113.79,128.72,227.5,125.49,92.3,115.63,127.24,114.39,110.31,146.02,155.2,98.39,59.24,117.45,111.36,175.7,95.38,98.33,125.1605263,137.859,111.051111
trinityContig11681||sp|P61077.1|,Nontoxin,Nontoxin,117.8,69.97,89.91,163.77,180.31,107.97,36.09,130.96,91.57,125.46,320.27,164.56,141.35,38.3,52.48,88.3,91.96,225,91.27,122.4894737,147.412,94.7977778
trinityContig11683||sp|P62837.1|,Nontoxin,Nontoxin,257.86,83.96,220.95,190.38,230.6,88.27,143.4,207.36,191.59,215.44,380.65,221.4,234.76,63.83,80.87,192.07,166.14,314.53,141.21,190.8036842,221.795,156.368889
trinityContig11683||sp|Q90593.1|,Nontoxin,Nontoxin,94.63,516.07,53.59,138.08,159.19,42.94,200.36,62.32,145.88,69.87,195.4,50.76,71.78,32.84,349.93,65,94.12,51.78,177.01,135.3447368,138.551,131.782222
trinityContig11684||sp|P00389.1|,Nontoxin,Nontoxin,499.39,76.21,252.06,210.42,321.13,30.15,176.44,179.33,163.22,275.1,395.65,203.34,159.43,5.02,34.02,63.64,217.95,105.59,94.83,182.2589474,229.047,130.272222
trinityContig11688||sp|Q09073.3|,Nontoxin,Nontoxin,3081.93,865.39,3049.48,1336.04,2100.64,1158.14,1568.79,2089.9,1071.43,1996.06,2162.74,1490.96,1251.95,314.26,601.71,2261.32,2346.03,312.03,841.52,1573.701053,1708.407,1424.02778
trinityContig1169||sp|P62273.2|,Nontoxin,Nontoxin,526.87,2673.09,0,24.51,1668.98,3172.3,276.79,2624.16,580.65,0,1691.46,0,1672.43,2467.84,2423.94,6882.13,3279.78,4976.99,2547.21,1973.112105,1881.217,2075.21778
trinityContig11695||sp|P81178.1|,Nontoxin,Nontoxin,138.73,17.35,33.8,0.24,19.74,0.56,25.56,0,28.88,6.33,32.09,26.57,103.64,49.27,9.74,14.72,17.99,211.55,10.13,39.31,57.765,18.8044444
trinityContig117||sp|Q9UFF9.1|,Nontoxin,Nontoxin,31.89,24.68,21.92,37.95,26,17.97,25.32,29.32,29.65,20.18,26.1,25.33,15.77,13,13.05,16.08,18.63,58.54,17.42,24.67368421,26.727,22.3922222
trinityContig11701||sp|E2RKA8.1|,Nontoxin,Nontoxin,2119.54,2880.05,2390.13,3215.96,3737.28,3999.13,1567.24,3755.56,3304.08,3271.06,3691.96,3195.34,4098.3,3175.96,3919.17,3809.36,2583.92,5011.71,3543.3,3329.95,3431.127,3217.53111
trinityContig11703||sp|P0C273.2|,Nontoxin,Nontoxin,3087.31,2934.39,3971.32,3492.95,3677.39,4216.82,3609.21,4091.82,3668.96,3053.03,3669.84,3139.46,3559.29,3399,3590.85,3818.29,3834.42,4494.48,3333.51,3612.754737,3671.136,3547.88667
trinityContig11707||sp|Q9YGK8.1|,Nontoxin,Nontoxin,74.91,21.38,10.18,16.21,0.38,1.91,4.31,33.96,30.91,23.98,46.13,32.7,25.91,0.61,12.99,7.64,38.03,13.84,8.59,21.29315789,24.717,17.4888889
trinityContig11717||sp|Q969L2.1|,Nontoxin,Nontoxin,87.36,34.25,101.27,45.9,94.97,3.2,45.1,95.44,45.28,135.85,126.05,90.59,24.62,0,9.51,32.09,80.81,6.24,58.65,58.79894737,63.538,53.5333333
trinityContig11722||sp|Q63081.2|,Nontoxin,Nontoxin,199.7,353.8,195.42,241.32,191.17,106.71,192.76,116.87,166.92,163.51,153.62,163.64,146.11,108.75,485.96,154.76,190.64,277.45,183.23,199.5968421,226.462,169.746667
trinityContig11739||sp|O95989.1|,Nontoxin,Nontoxin,14.82,7.58,0,28.73,0,1.97,15.14,0,0,0,19.03,0,5.55,0,0,0,0,7.73,4.38,5.522631579,8.024,2.74333333
trinityContig11740||sp|Q3ZBZ8.1|,Nontoxin,Nontoxin,221.69,91.81,129.33,151.04,131.76,49.44,90.15,136.2,122.5,129.68,177.12,140.59,114.71,24.38,74.37,94.37,168.06,94.85,90.93,117.5252632,135.386,97.68
trinityContig11742||sp|Q6U7I1.1|,Nontoxin,Nontoxin,27.43,31.78,33.69,35.24,44.32,14.87,23.51,41.54,20.95,41.9,46.42,37.73,26.06,11.33,13.97,16.73,32.11,32.12,23.09,29.19947368,31.445,26.7044444
trinityContig11753||sp|Q6P7P5.1|,Nontoxin,Nontoxin,169.73,133.7,79.6,168.45,161.84,114.58,212.61,168.51,140.39,158.1,292.54,147.46,144.31,80.73,116.78,128.79,130.96,271.25,101.21,153.7652632,163.667,142.763333
trinityContig11755||sp|P05065.2|,Nontoxin,Nontoxin,790.99,585.21,532.43,488.23,597.56,476.24,404.01,680.19,477.43,738.08,565.11,612.02,425.42,176.78,383.15,579.11,565.12,274.44,410.6,513.7957895,503.305,525.452222
trinityContig11766||sp|Q91YJ3.1|,Nontoxin,Nontoxin,10.88,0,8.64,12.58,6.57,16.93,13.86,21.23,14.87,18.85,14.75,7.15,17.01,17.51,32.61,13.92,8.89,24.45,9.1,14.2,14.548,13.8133333
trinityContig11778||sp|P06744.4|,Nontoxin,Nontoxin,265.46,128.57,200.99,138.89,200.03,95.93,153.61,117.59,113.75,91.96,207.95,151.5,117.34,37.95,54.08,117.01,159.37,66.16,123.43,133.7668421,153.37,111.985556
trinityContig11781||sp|P05122.1|,Nontoxin,Nontoxin,552.8,506.67,303,677.65,415.71,387.04,843.16,449.98,499.59,579.99,425.85,511.46,450.47,402.84,484.26,404.46,373.89,482.08,278.12,475.2115789,444.383,509.465556
trinityContig11823||sp|Q9H2G9.2|,Nontoxin,Nontoxin,19.24,25.16,18.98,22.59,17.88,12.72,19.69,20.82,17.36,17.13,27.01,25.02,20.9,6.95,31.8,14.27,18.96,27.27,16.26,20.00052632,22.089,17.68
trinityContig11854||sp|Q5XK67.1|,Nontoxin,Nontoxin,21.7,6.87,10.57,39.54,12.54,24.89,9.62,20.97,24.42,20.66,24.7,20.15,13.02,73.65,17.65,27.43,37.06,89.62,16.58,26.92842105,28.298,25.4066667
trinityContig11865||sp|Q5BKN4.1|,Nontoxin,Nontoxin,16.34,4.62,13.49,8.02,16.69,2.39,11.26,11.11,8.55,10.37,13.43,13.31,5.18,0.7,2,5.53,12.71,3.78,4.23,8.616315789,9.587,7.53777778
trinityContig11880||sp|Q9NR45.2|,Nontoxin,Nontoxin,30.4,8.94,19.26,35.13,22.86,5.77,17.45,11.24,10.89,14.52,15.48,11.54,3.7,0.68,8.32,11.66,25.91,7.8,10.66,14.32684211,17.952,10.2988889
trinityContig11888||sp|P33879.1|,Nontoxin,Nontoxin,50.54,31.81,39.35,42.34,54.03,84.55,42.64,57.52,61.61,64.1,76.48,68.82,34.42,10.89,9.97,53.26,35.51,71.12,24.08,48.05473684,43.784,52.8
